p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.516809250617489,0.292,0.047,0,8,ASCL2
0,0.5106464029032445,1,0.999,0,8,ACTB
0,0.504398344393826,0.731,0.377,0,8,APMAP
0,0.5010463265041252,0.894,0.66,0,8,PPP1CA
0,0.5007579075463444,0.991,0.907,0,8,MYL6
0,0.49991390150955606,0.476,0.157,0,8,C1orf21
0,0.4973343988721779,0.986,0.888,0,8,LSP1
0,0.49556541826142303,0.447,0.147,0,8,PLEKHF1
0,0.49448250072268296,0.987,0.889,0,8,S100A6
0,0.49155344727396955,0.798,0.498,0,8,SELPLG
0,0.4871716998580842,0.691,0.398,0,8,SASH3
0,0.4835525572009347,0.984,0.885,0,8,CYBA
0,0.4816031568476664,0.559,0.281,0,8,CDK2AP2
0,0.4794478784380267,0.976,0.869,0,8,ARPC2
0,0.4741475873852724,0.449,0.177,0,8,TRG-AS1
0,0.46693114790422463,0.93,0.733,0,8,RARRES3
0,0.46520221164781395,0.762,0.497,0,8,DBI
0,0.46450041649399954,0.656,0.357,0,8,SPN
0,0.46428542023111596,1,0.998,0,8,HLA-C
0,0.4611653347418021,0.992,0.968,0,8,ACTG1
0,0.4598914277200293,0.404,0.14,0,8,BATF
0,0.4598552451968758,0.815,0.461,0,8,HLA-DPA1
0,0.4572422857350793,0.885,0.639,0,8,ARL6IP5
0,0.45609513996566775,0.482,0.209,0,8,APOBEC3C
0,0.45102210119776887,0.998,0.96,0,8,CFL1
0,0.44648865715982367,0.305,0.057,0,8,LILRB1
0,0.4424067203999251,0.863,0.64,0,8,CD2
0,0.44128651591588675,0.985,0.884,0,8,CTSW
0,0.43833261491193376,0.988,0.829,0,8,CD99
0,0.43656274472636514,0.79,0.537,0,8,HNRNPF
0,0.43253092091407364,0.762,0.503,0,8,BRK1
0,0.432065966993034,0.88,0.7,0,8,CAP1
0,0.431178373794014,0.978,0.894,0,8,TXNIP
0,0.42958721869175137,0.381,0.126,0,8,TTC38
0,0.42955498324828323,0.996,0.958,0,8,CD52
0,0.42732514718874837,0.568,0.28,0,8,CYTOR
0,0.42715086094378796,0.983,0.938,0,8,CD8A
0,0.4260813737645529,0.477,0.225,0,8,HLA-DRB5
0,0.42508757381385087,0.626,0.358,0,8,DOK2
0,0.42110421947343735,0.995,0.939,0,8,PPIA
0,0.4183907125162011,0.527,0.322,0,8,ALOX5AP
0,0.4174785169223789,0.903,0.732,0,8,CD3G
0,0.4168604497099091,0.959,0.807,0,8,LITAF
0,0.4109801650683862,0.763,0.531,0,8,ARPC5
0,0.41013366948777064,0.98,0.873,0,8,H3F3A
0,0.40860124336218373,0.816,0.596,0,8,CD53
0,0.4065856511301821,0.665,0.316,0,8,ZEB2
0,0.40524385794778306,0.994,0.956,0,8,IL32
0,0.40044579756020293,0.802,0.584,0,8,PARK7
0,0.4001321416843264,0.558,0.284,0,8,TNFRSF1B
0,0.39946206702245424,0.862,0.685,0,8,UCP2
0,0.39728128245932437,0.971,0.862,0,8,OAZ1
0,0.3966129963873094,0.686,0.436,0,8,DHRS7
0,0.39587646110147756,0.804,0.578,0,8,CD247
0,0.39386375222808345,0.775,0.531,0,8,ATP6V0E1
0,0.3923945199470409,0.577,0.278,0,8,PYHIN1
0,0.3874268747971612,0.491,0.251,0,8,SIT1
0,0.38537122569889776,0.34,0.115,0,8,GLUL
0,0.3841916375979133,0.668,0.371,0,8,MYO1F
0,0.3835950818755207,0.499,0.241,0,8,SH3BP5
0,0.38110043686756423,0.551,0.324,0,8,RBX1
0,0.38086616125064343,0.728,0.482,0,8,MYO1G
0,0.3802735908208501,0.715,0.33,0,8,CCL4
0,0.37988725608544716,0.894,0.708,0,8,PSMB9
0,0.3766254438913168,0.698,0.46,0,8,GNG5
0,0.37480282495658307,0.374,0.177,0,8,CD320
0,0.37215772005575287,0.986,0.935,0,8,CORO1A
0,0.3719543744454592,0.743,0.517,0,8,PSMB10
0,0.3717833343680119,0.475,0.254,0,8,SUPT4H1
0,0.371456688218766,0.703,0.481,0,8,PGAM1
0,0.3706222897154319,0.607,0.359,0,8,PXN
0,0.3632555042176001,0.63,0.392,0,8,BTN3A2
0,0.36280096287863794,0.494,0.252,0,8,CDC42EP3
0,0.36238737055475445,0.409,0.185,0,8,TIGIT
0,0.35924882061578856,0.51,0.301,0,8,CARD16
0,0.3590936592064934,0.397,0.17,0,8,AC004687.1
0,0.3588266133267163,0.613,0.381,0,8,MAT2B
0,0.35873261877761575,0.547,0.316,0,8,PSMA5
0,0.35702393520559406,0.666,0.455,0,8,OSTF1
0,0.3550869740040603,0.797,0.59,0,8,GSTP1
0,0.35343042136502445,0.665,0.407,0,8,SAMD3
0,0.35141288157206024,0.306,0.097,0,8,CALHM2
0,0.35009380583576644,0.597,0.39,0,8,NDUFB7
0,0.349941114244944,0.98,0.919,0,8,HCST
0,0.3453230820744986,0.752,0.559,0,8,PSMB8
0,0.3444653021347621,0.773,0.593,0,8,WDR1
0,0.3444559144043171,0.881,0.722,0,8,LY6E
0,0.3441716041193814,0.596,0.395,0,8,RPS27L
0,0.34180642541003503,0.725,0.549,0,8,TUBB
0,0.3399964492228531,0.936,0.669,0,8,ANXA1
0,0.33923254170788786,0.971,0.889,0,8,CD3D
0,0.3380757333255928,0.68,0.476,0,8,TRAPPC1
0,0.3380060582603268,0.656,0.457,0,8,CSTB
0,0.33665098344691935,0.496,0.296,0,8,VAMP5
0,0.33657455185164153,0.486,0.273,0,8,CCDC107
0,0.33584648813366513,0.887,0.749,0,8,CCND3
0,0.33508827866336954,1,1,0,8,B2M
0,0.3335086122967617,0.257,0.098,0,8,CISH
0,0.33312809751938066,0.654,0.423,0,8,TAP1
0,0.3323365872550118,0.634,0.405,0,8,ARPC5L
0,0.3307142128238012,0.94,0.831,0,8,AES
0,0.3300728141829735,0.578,0.368,0,8,SCP2
0,0.3288867407376299,0.467,0.259,0,8,TMEM173
0,0.32681702888972364,0.469,0.265,0,8,MIEN1
0,0.3254631053788655,0.41,0.209,0,8,MRFAP1L1
0,0.3249159496501104,0.532,0.314,0,8,TXN
0,0.3246479200414196,0.84,0.672,0,8,UBL5
0,0.32448349945111943,1,0.992,0,8,RPS26
0,0.32227095615023926,0.603,0.4,0,8,TBCB
0,0.32205781704868075,0.957,0.826,0,8,S100A10
0,0.32159637820316267,0.569,0.353,0,8,PPP4C
0,0.32016015534744996,0.355,0.159,0,8,GNPTAB
0,0.31901956331852993,0.32,0.116,0,8,ITGAM
0,0.3189669139661524,0.631,0.427,0,8,RAC1
0,0.3187460624206718,0.676,0.483,0,8,ATP5PB
0,0.31787035686774456,0.74,0.554,0,8,UQCR10
0,0.3163489277172342,0.502,0.295,0,8,MGST3
0,0.31516882721148376,0.566,0.335,0,8,HOPX
0,0.31490001211167773,0.443,0.255,0,8,SSBP4
0,0.3129432827163843,1,0.995,0,8,TMSB4X
0,0.3122765462185886,0.266,0.088,0,8,C14orf119
0,0.3110683074788422,0.452,0.258,0,8,RPS6KA1
0,0.3106589616182154,0.866,0.693,0,8,ANXA6
0,0.3100060479809894,0.555,0.351,0,8,DSTN
0,0.3099756780705094,0.638,0.449,0,8,RNF167
0,0.3093671750149949,0.82,0.642,0,8,CALM2
0,0.3084086291431406,0.45,0.247,0,8,IFI16
0,0.3080420477096465,0.418,0.222,0,8,JPT1
0,0.3079278447751461,0.778,0.614,0,8,ACTR3
0,0.306824565034254,0.374,0.178,0,8,ILK
0,0.304660968394613,0.688,0.5,0,8,ATP5MF
0,0.30443725523655707,0.797,0.608,0,8,YWHAQ
0,0.30433157462504967,0.978,0.912,0,8,RAC2
0,0.3039671730327047,0.464,0.263,0,8,ADH5
0,0.30366210924629233,0.468,0.271,0,8,CCNDBP1
0,0.30344859753155795,0.755,0.574,0,8,GNB2
0,0.3033308504481045,0.803,0.626,0,8,TBC1D10C
0,0.3031518067401776,0.403,0.19,0,8,LPCAT1
0,0.3031038574409357,0.426,0.252,0,8,NDUFB3
0,0.3012773974302574,0.971,0.886,0,8,RHOA
0,0.30034111913312866,0.747,0.559,0,8,ATP5MC3
0,0.299912460958265,0.343,0.155,0,8,TNFRSF1A
0,0.2996598514673555,0.638,0.454,0,8,PRELID1
0,0.2985965187692168,0.955,0.839,0,8,ARPC3
0,0.29723096236860846,0.327,0.149,0,8,ATP6V0D1
0,0.2968232803670893,0.27,0.098,0,8,BCL2L1
0,0.2958539332633854,0.445,0.254,0,8,CLTA
0,0.2955449968467705,0.993,0.935,0,8,SERF2
0,0.29539737226912655,0.564,0.372,0,8,HMOX2
0,0.292702806345404,0.993,0.949,0,8,CALM1
0,0.292472178904457,0.633,0.443,0,8,SRP9
0,0.29076341767443725,0.701,0.51,0,8,TMEM50A
0,0.28919706183580973,0.274,0.111,0,8,PRDX3
0,0.28886368723742795,0.267,0.089,0,8,PRR5L
0,0.2886921322014765,0.461,0.276,0,8,NDUFAB1
0,0.2871441913586297,0.886,0.754,0,8,TRIR
0,0.2847096836860298,0.266,0.099,0,8,TTC16
0,0.2837244879332784,0.284,0.105,0,8,VCL
0,0.2827870942283206,0.685,0.428,0,8,KLRG1
0,0.2809402039449691,0.994,0.94,0,8,GAPDH
0,0.27836765558182175,0.852,0.708,0,8,GABARAP
0,0.27603729924385934,0.897,0.755,0,8,SUB1
0,0.2748428689549527,0.371,0.178,0,8,PTGDR
0,0.27086369566667723,0.498,0.266,0,8,TGFBR3
0,0.26664072018161966,0.254,0.099,0,8,MIR4435-2HG
0,0.2617698950275549,0.284,0.12,0,8,MYBL1
0,0.2592559071374878,0.928,0.822,0,8,PPIB
0,0.2589588791474169,0.268,0.109,0,8,CD58
0,0.2566257970231849,0.975,0.897,0,8,PCBP1
0,0.2562580986213644,0.27,0.115,0,8,PLA2G16
2.584004388532456e-307,0.282044951598596,0.51,0.304,8.666233918260151e-303,8,ACTN4
4.741977215213041e-307,0.26454775015836973,0.349,0.172,1.5903643184381497e-302,8,EOMES
1.1950648131213525e-306,0.2737072781916863,0.857,0.717,4.0080083702463924e-302,8,BIN2
4.29908295280706e-305,0.29087591779333544,0.527,0.336,1.4418264407124318e-300,8,PDIA6
5.58827150005705e-305,0.2603830602987527,0.737,0.556,1.8741944956891333e-300,8,APBB1IP
1.7252687504659346e-304,0.2826093197623911,0.781,0.614,5.7862063353126514e-300,8,RAN
7.057416683819907e-301,0.29763936890291903,0.35,0.184,2.3669164074195205e-296,8,CISD3
1.4581125584517943e-299,0.28861854341257775,0.532,0.344,4.890217898535627e-295,8,RAB1B
5.212450969233452e-299,0.26103621715155123,0.869,0.73,1.748151806061515e-294,8,COX6B1
3.376495288472694e-298,0.27349456058563404,0.773,0.609,1.132408989847972e-293,8,PSMA7
4.446000428376041e-298,0.2673520982365163,0.428,0.239,1.4910996236687566e-293,8,ADAM8
1.1138919785517276e-297,0.278976640203489,0.389,0.213,3.7357709176667837e-293,8,AC116366.3
1.6795496849853917e-297,0.3005844575612965,0.461,0.28,5.632873733504007e-293,8,S1PR4
2.2795860354638477e-296,0.295019277554492,0.429,0.252,7.645275645738653e-292,8,SRSF9
2.472757683977591e-295,0.3004160784130383,0.611,0.425,8.293134720524045e-291,8,CSK
6.291413880252054e-290,0.255771922806574,0.823,0.644,2.110014387158934e-285,8,FLNA
3.4965952717653165e-288,0.2936981309452047,0.497,0.318,1.172688122244652e-283,8,NOP10
1.0942377631449906e-286,0.2798601205274125,0.689,0.509,3.669854610035669e-282,8,CLEC2D
1.3799410238969532e-286,0.320556194509928,0.83,0.715,4.628046205945602e-282,8,CALR
2.5754450113769682e-285,0.2775008336644633,0.405,0.233,8.637527479156076e-281,8,TADA3
2.7361280139242496e-284,0.27944450797254855,0.385,0.221,9.17642613309915e-280,8,MRPL51
1.990599035569591e-282,0.2930235310570795,0.327,0.17,6.676071045493293e-278,8,LINC01871
1.480557058860156e-275,0.274664286838208,0.584,0.402,4.965492264005191e-271,8,SPCS2
1.5716911997107726e-273,0.2802942881688827,0.526,0.349,5.271137945589989e-269,8,PRDX1
2.6184886136267358e-272,0.2774951996050321,0.493,0.308,8.781887112381346e-268,8,CD63
6.629381608713403e-271,0.26275049739765255,0.603,0.418,2.2233620039303012e-266,8,TSC22D4
2.2361470983885045e-269,0.2695136453991155,0.598,0.406,7.499590138575366e-265,8,TPST2
3.963783890627723e-269,0.264349797635938,0.52,0.336,1.3293738412387259e-264,8,TSEN54
6.054606130538706e-269,0.2762817740706127,0.386,0.222,2.0305938040600712e-264,8,IFI27L2
4.854256235541556e-266,0.2673604859257145,0.642,0.468,1.628020456275927e-261,8,NDUFB10
1.0490326473885929e-265,0.26066823413260254,0.464,0.293,3.518245692811863e-261,8,AP2S1
6.615513414911105e-263,0.260762742072012,0.514,0.325,2.2187108890928864e-258,8,GLIPR1
7.045481394565324e-263,0.26431442194954635,0.442,0.273,2.3629135501093183e-258,8,HMGN4
1.566675383706019e-262,0.2512048629115169,0.591,0.409,5.254315901873247e-258,8,CD164
2.4310727623841727e-261,0.2744480973315252,0.579,0.408,8.153331830484038e-257,8,SEM1
3.605032713730648e-260,0.2816195780685512,0.552,0.387,1.2090558715309848e-255,8,NDUFA12
2.3848209137855076e-259,0.2632039989081002,0.415,0.243,7.998212380653836e-255,8,PTGER2
1.0797467650079055e-257,0.2644624473273013,0.572,0.399,3.6212547004835134e-253,8,ERH
1.3380300402216153e-257,0.2643735582291897,0.37,0.209,4.487485148895253e-253,8,CASP1
2.4300146468886043e-256,0.2532014954549111,0.476,0.29,8.149783122735002e-252,8,DNAJC1
2.747605161229308e-255,0.28519762373015567,0.48,0.309,9.2149181897308535e-251,8,RGS19
2.5266018033993095e-252,0.3021203695285715,0.339,0.187,8.473717128240604e-248,8,TPM4
5.252106135334977e-252,0.27275829164632426,0.697,0.548,1.7614513556686447e-247,8,NDUFB2
8.428899365709005e-250,0.2512356387749821,0.694,0.528,2.826884269271486e-245,8,SHISA5
1.912347000325674e-247,0.25608385979414106,0.488,0.32,6.413629369692246e-243,8,PSMA6
5.785966816739338e-247,0.28753372957935197,0.576,0.407,1.9404975509980394e-242,8,PTPN6
7.346198812008998e-247,0.2560005857806834,0.431,0.269,2.4637681575715775e-242,8,VDAC3
3.222084452838668e-246,0.2545821463707051,0.629,0.457,1.0806226837930324e-241,8,BUB3
1.1755173419241624e-245,0.2804392214861514,0.575,0.407,3.942450061345256e-241,8,H2AFZ
1.377827805742587e-243,0.2525136417297267,0.642,0.47,4.620958894899488e-239,8,ARHGAP30
2.588037805456905e-241,0.26838954227138856,0.446,0.283,8.679761191941369e-237,8,CTDSP1
1.438488692302345e-238,0.2519158240091401,0.379,0.225,4.8244033762436046e-234,8,TMEM179B
1.9873839886729296e-238,0.306725546576724,0.658,0.502,6.665288421211271e-234,8,PTPRCAP
5.340488071906003e-238,0.26780133530090905,0.37,0.22,1.7910928895558354e-233,8,GLRX
2.252362702580281e-234,0.25390650932640635,0.45,0.293,7.553974031913747e-230,8,NDUFS6
6.715030183530454e-233,0.2730247443531659,0.414,0.256,2.2520868229524437e-228,8,PYCARD
3.476849443779784e-231,0.2599329787548794,0.544,0.38,1.166065766454864e-226,8,TWF2
1.6645654639655744e-230,0.2533397843959898,0.526,0.364,5.582619653047743e-226,8,DNAJC8
2.740813565480764e-224,0.25257347567441335,0.704,0.551,9.192140535909386e-220,8,ARRB2
3.5337041016165457e-224,0.2540299802314552,0.537,0.372,1.185133681600157e-219,8,FERMT3
2.1391081943135364e-220,0.2536656369948531,0.64,0.49,7.174141062088738e-216,8,VAMP8
3.551434949170007e-216,0.25725643571291534,0.443,0.29,1.1910802532526368e-211,8,BLOC1S1
1.855969802331922e-207,0.2884447680855353,0.506,0.357,6.2245515230608e-203,8,PLAC8
4.9872048480483433e-207,0.29027782109704303,0.374,0.225,1.6726087619384534e-202,8,CLIC3
2.817642782895725e-119,0.2672731817296608,0.27,0.173,9.449810365275682e-115,8,STMN1
0,1.2962911957987688,0.965,0.677,0,9,TNFAIP3
0,1.2296771230010595,0.684,0.364,0,9,IFRD1
0,1.2126209780744446,0.84,0.502,0,9,NR4A2
0,1.1137963370974018,0.94,0.762,0,9,CD69
0,1.110336997621513,0.763,0.507,0,9,CCNH
0,1.1092962790466125,0.891,0.631,0,9,BTG2
0,1.0829649218616186,0.914,0.747,0,9,HSPA5
0,1.051161528787015,0.777,0.576,0,9,ADGRE5
0,1.0322917796692703,0.784,0.517,0,9,FOSB
0,1.0291707487229114,0.711,0.459,0,9,AC016831.7
0,1.0086822928535186,0.453,0.184,0,9,DDX3Y
0,1.007726811358322,0.823,0.629,0,9,SLC2A3
0,0.9964811801727104,0.626,0.35,0,9,BHLHE40
0,0.9932355829534465,0.76,0.532,0,9,IDS
0,0.9890922873970391,0.937,0.816,0,9,SRSF7
0,0.982621715076667,0.774,0.57,0,9,CCNL1
0,0.9715830370241085,0.982,0.829,0,9,KLF6
0,0.9605340055702365,0.771,0.535,0,9,SYNE2
0,0.953401487734692,0.535,0.272,0,9,CEMIP2
0,0.9378648564132877,0.923,0.755,0,9,CXCR4
0,0.9369932325120724,0.989,0.953,0,9,PTPRC
0,0.9327245218038025,0.89,0.653,0,9,AHNAK
0,0.932397518041139,0.732,0.52,0,9,EML4
0,0.9077729690012842,0.515,0.262,0,9,RNF19A
0,0.9038184548589596,1,1,0,9,MALAT1
0,0.9006796610511767,0.674,0.456,0,9,PTGER4
0,0.8940773324730866,0.686,0.473,0,9,MYADM
0,0.8934249478998257,0.997,0.995,0,9,MTRNR2L12
0,0.8905405228570651,0.758,0.631,0,9,SAT1
0,0.8902915170345178,0.978,0.77,0,9,FOS
0,0.8856496258896701,0.644,0.446,0,9,MAPRE2
0,0.8831955322020448,0.731,0.538,0,9,PIK3R1
0,0.8815876725018165,0.38,0.173,0,9,IFNG
0,0.8750142912450602,0.59,0.4,0,9,ITGB1
0,0.8748334573690053,0.623,0.388,0,9,REL
0,0.8672767500132698,0.652,0.464,0,9,DNAJA1
0,0.8593379995667545,0.478,0.322,0,9,TSPYL2
0,0.8585211626239496,0.656,0.429,0,9,SYNE1
0,0.8579365530907379,0.46,0.218,0,9,RALGAPA1
0,0.8550116840814849,0.5,0.269,0,9,B4GALT1
0,0.8520319730688191,0.78,0.609,0,9,RNF213
0,0.8440288811991208,0.628,0.449,0,9,NEAT1
0,0.8353658861472895,0.43,0.203,0,9,SLC7A5
0,0.8352666100843869,0.38,0.191,0,9,NFKB1
0,0.8068239357692205,0.58,0.364,0,9,MACF1
0,0.8058483054275576,0.628,0.539,0,9,SQSTM1
0,0.7958125732575501,0.729,0.575,0,9,RSRP1
0,0.7948260826922908,0.719,0.567,0,9,ITGA4
0,0.7919100728304049,0.937,0.698,0,9,PPP1R15A
0,0.7917323602005699,0.782,0.646,0,9,MCL1
0,0.7874988410787129,0.327,0.122,0,9,ENC1
0,0.7873337647383049,0.386,0.179,0,9,ATG2A
0,0.785769050489113,0.56,0.321,0,9,ZEB2
0,0.7844625640077032,0.372,0.212,0,9,LMNA
0,0.7822549347072572,0.451,0.267,0,9,PDE4B
0,0.7773102494205629,0.532,0.333,0,9,ZBTB1
0,0.7770489967929022,0.872,0.778,0,9,RBM39
0,0.7720533056747684,0.531,0.364,0,9,NFKBIZ
0,0.7715873911035926,0.332,0.129,0,9,NR4A3
0,0.7654442974549895,0.672,0.509,0,9,SMCHD1
0,0.7651255558578411,0.53,0.357,0,9,RNF125
0,0.7638889042595094,0.807,0.698,0,9,STK17B
0,0.7606537947736483,0.994,0.909,0,9,JUN
0,0.7594605877271794,0.623,0.459,0,9,AKAP13
0,0.7584179107253303,0.629,0.409,0,9,TENT5C
0,0.7584137628052559,0.977,0.843,0,9,ZFP36
0,0.7534953818575625,0.392,0.184,0,9,TIPARP
0,0.7466755429696375,0.642,0.46,0,9,IQGAP1
0,0.7454780958570442,0.578,0.396,0,9,HLA-DRB1
0,0.7454712040734164,0.476,0.286,0,9,CDK17
0,0.7431082194500187,0.412,0.266,0,9,GPR183
0,0.7419864341152376,0.272,0.062,0,9,NOCT
0,0.7416562853386164,0.486,0.267,0,9,TGFBR3
0,0.739321050982986,0.652,0.525,0,9,GNG2
0,0.7370578895103413,0.629,0.479,0,9,SLC38A1
0,0.7364074179224326,0.544,0.389,0,9,DDX3X
0,0.7289773592393226,0.523,0.343,0,9,NFATC2
0,0.7289057245814563,0.751,0.652,0,9,EIF4G2
0,0.7285783303292868,0.65,0.509,0,9,IRF1
0,0.7277126698170857,0.437,0.263,0,9,KDM2A
0,0.7242549806021985,0.872,0.813,0,9,LCP1
0,0.720294576632268,0.532,0.341,0,9,UTRN
0,0.7182843417171751,0.657,0.508,0,9,P2RY8
0,0.711105012037514,0.783,0.646,0,9,FLNA
0,0.7095493736137232,0.532,0.384,0,9,CLK1
0,0.7092194795107499,0.521,0.362,0,9,CBLB
0,0.7047334280721403,0.561,0.387,0,9,ITGAL
0,0.699558276442602,0.38,0.222,0,9,PDE4D
0,0.6992890705231611,0.58,0.458,0,9,RGCC
0,0.6946936427129901,0.486,0.324,0,9,SMARCA5
0,0.6927521025798948,0.433,0.264,0,9,POLR2A
0,0.6902530336933068,0.822,0.768,0,9,SF1
0,0.6891417568263142,0.616,0.495,0,9,ARID4B
0,0.6820540340905026,0.797,0.736,0,9,CD44
0,0.6778710508291214,0.595,0.459,0,9,DDX6
0,0.6771764456597295,0.38,0.208,0,9,APOL6
0,0.6751983736247666,0.734,0.636,0,9,SF3B1
0,0.6736182818840271,0.431,0.279,0,9,B3GNT2
0,0.6704751661148713,0.914,0.745,0,9,DUSP2
0,0.6697712470454626,0.813,0.731,0,9,MYH9
0,0.6690300392461017,0.624,0.509,0,9,BCLAF1
0,0.6688143339111077,0.734,0.637,0,9,EZR
0,0.6585833375348203,0.474,0.316,0,9,SMG1
0,0.6528882749837595,0.732,0.662,0,9,FUS
0,0.643611582761145,0.404,0.216,0,9,ATP2B4
0,0.6433005280229893,0.37,0.206,0,9,RANBP2
0,0.6366620623546472,0.432,0.3,0,9,CENPC
0,0.6366107723025143,0.388,0.245,0,9,CHD1
0,0.6349341920677903,0.45,0.312,0,9,IDI1
0,0.6328203136470698,0.815,0.761,0,9,MBNL1
0,0.6326903456813078,0.272,0.12,0,9,HMGCS1
0,0.6318321108305391,0.319,0.15,0,9,RLF
0,0.6311577523800213,0.288,0.115,0,9,UTY
0,0.62224474529689,0.282,0.136,0,9,PELI1
0,0.6220028664433686,0.411,0.274,0,9,TRA2A
0,0.6192248281080854,0.328,0.165,0,9,KDM6A
0,0.6189497655426726,0.917,0.836,0,9,IER2
0,0.6167337411733781,0.565,0.456,0,9,PARP8
0,0.6162784283998921,0.443,0.292,0,9,VPS13C
0,0.6155075393011356,0.314,0.158,0,9,PPP1R15B
0,0.6152804959407319,0.753,0.69,0,9,TAPBP
0,0.6141089996080408,0.52,0.389,0,9,RNF149
0,0.6137458914936477,0.391,0.248,0,9,SYTL3
0,0.6108471324007039,0.344,0.201,0,9,RELB
0,0.6100337676111414,0.695,0.638,0,9,KMT2E
0,0.6087452771179944,0.411,0.254,0,9,ARAP2
0,0.6086741640239463,0.554,0.443,0,9,RBM25
0,0.608015075558634,0.344,0.197,0,9,HAUS3
0,0.6070413257349507,0.524,0.344,0,9,PMAIP1
0,0.6065263772255874,0.455,0.329,0,9,NKTR
0,0.6053312406955119,0.457,0.326,0,9,SPTAN1
0,0.6020242783762021,0.312,0.172,0,9,CRY1
0,0.5978697418788081,0.362,0.222,0,9,MATR3.1
0,0.5965335404076102,0.894,0.82,0,9,SRGN
0,0.5948800207073983,0.495,0.377,0,9,USP15
0,0.5945048840120076,0.433,0.306,0,9,DYNC1H1
0,0.5939377402007615,0.439,0.308,0,9,OGA
0,0.5918145055766306,0.321,0.18,0,9,GPRIN3
0,0.5915437643850534,0.721,0.673,0,9,SPOCK2
0,0.5859536886899177,0.701,0.628,0,9,PRKCH
0,0.5813941880138993,0.706,0.633,0,9,STK4
0,0.5805017818696564,0.496,0.379,0,9,RORA
0,0.5777561993584204,0.867,0.637,0,9,NFKBIA
0,0.5771120378422068,0.98,0.844,0,9,DUSP1
0,0.5764534078172465,0.3,0.153,0,9,BTAF1
0,0.5730457176683008,0.659,0.616,0,9,DDX24
0,0.5623273931023641,0.306,0.166,0,9,SLC20A1
0,0.5622285643865623,0.622,0.5,0,9,DDX17
0,0.5565676862846505,0.725,0.687,0,9,JAK1
0,0.5555396834657175,0.514,0.378,0,9,MYO1F
0,0.5539271764936688,0.999,0.997,0,9,HLA-A
0,0.5530761177071628,0.292,0.146,0,9,NUFIP2
0,0.5517027341596692,0.729,0.698,0,9,PDIA3
0,0.5464906213535499,0.259,0.121,0,9,TSC22D2
0,0.537164599102435,0.908,0.913,0,9,HNRNPA2B1
0,0.5354465660695307,0.681,0.653,0,9,PRRC2C
0,0.5307987047747491,0.667,0.638,0,9,RHOH
0,0.5293968280429866,0.614,0.563,0,9,VCP
0,0.5257452943940553,0.589,0.521,0,9,CELF2
0,0.5220387776581912,0.652,0.585,0,9,IL10RA
0,0.519325488342681,0.621,0.549,0,9,SBDS
0,0.5090024386204075,0.782,0.78,0,9,SON
0,0.5068308522021978,0.855,0.863,0,9,SRSF5
0,0.5056063956024512,0.829,0.828,0,9,SUN2
0,0.4789984760653345,1,0.999,0,9,HLA-B
0,0.4682321094184405,0.993,0.995,0,9,HLA-E
0,0.46506379471021075,0.953,0.91,0,9,TSC22D3
0,0.4561656812312158,0.699,0.704,0,9,MSN
0,0.45424481691641505,0.958,0.963,0,9,DDX5
0,0.42506257278329374,0.969,0.972,0,9,ZFP36L2
0,0.4209726681071282,0.89,0.923,0,9,PNRC1
0,0.4133995521465659,0.865,0.896,0,9,HSP90AA1
0,0.38657528912469896,1,0.999,0,9,MT-CO1
0,0.374011479644754,0.887,0.928,0,9,YWHAZ
0,0.36496351867293875,0.982,0.934,0,9,JUNB
0,0.36397968043669726,0.984,0.984,0,9,BTG1
0,0.3446113227614984,0.993,0.987,0,9,H3F3B
0,0.3332298663033697,0.96,0.971,0,9,UBC
0,0.2970305601651475,0.998,0.998,0,9,MT-ATP6
5.636848837462246e-308,0.5952310324941664,0.44,0.314,1.890486363108088e-303,9,STAT4
